,link,title,year,marketing_year,price,price_text,price_info,price_info_price,kms,id,category,make,model,badge,state,body_style,transmission,engine,build_date,odometer
0,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21389153/?Cr=0,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,27999.0,"$27,999*",Excl. Govt. Charges,27999.0,102041,OAG-AD-21389153,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"102,041 km"
1,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21359395/?Cr=1,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,28990.0,"$28,990*",Excl. Govt. Charges,28990.0,128798,OAG-AD-21359395,dealer,Subaru,Outback,   2.5i 5GEN   ,SA,SUV,Automatic,4cyl 2.5L Petrol,,"128,798 km"
2,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21115293/?Cr=2,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,28990.0,"$28,990*",Excl. Govt. Charges,28990.0,165089,OAG-AD-21115293,dealer,Subaru,Outback,   2.0D 5GEN   ,QLD,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"165,089 km"
3,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-20906499/?Cr=3,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,29888.0,"$29,888*",Excl. Govt. Charges,29888.0,188799,OAG-AD-20906499,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"188,799 km"
4,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21393101/?Cr=4,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,29990.0,"$29,990*",Excl. Govt. Charges,29990.0,126520,OAG-AD-21393101,dealer,Subaru,Outback,   2.5i 5GEN   ,WA,SUV,Automatic,4cyl 2.5L Petrol,,"126,520 km"
5,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21048393/?Cr=5,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,30777.0,"$30,777*",Excl. Govt. Charges,30777.0,124540,OAG-AD-21048393,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"124,540 km"
6,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/SSE-AD-13891105/?Cr=6,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,31500.0,"$31,500*",Excl. Govt. Charges,31500.0,96000,SSE-AD-13891105,private,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"96,000 km"
7,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21391709/?Cr=7,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,31950.0,"$31,950*",Excl. Govt. Charges,31950.0,99977,OAG-AD-21391709,dealer,Subaru,Outback,   2.5i 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"99,977 km"
8,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-20884736/?Cr=8,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33490.0,"$33,490 Drive Away","$32,096 Excl. Est. Govt. Charges",32096.0,119175,OAG-AD-20884736,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"119,175 km"
9,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-20752306/?Cr=9,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33950.0,"$33,950 Drive Away","$32,930 Excl. Est. Govt. Charges",32930.0,59620,OAG-AD-20752306,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"59,620 km"
10,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-20999204/?Cr=10,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33990.0,"$33,990 Drive Away","$32,970 Excl. Est. Govt. Charges",32970.0,60012,OAG-AD-20999204,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"60,012 km"
11,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21353650/?Cr=11,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,33990.0,"$33,990 Drive Away","$32,970 Excl. Est. Govt. Charges",32970.0,117703,OAG-AD-21353650,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"117,703 km"
12,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21158916/?Cr=12,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33990.0,"$33,990 Drive Away","$32,970 Excl. Est. Govt. Charges",32970.0,78466,OAG-AD-21158916,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"78,466 km"
13,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21428380/?Cr=13,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,32990.0,"$32,990*",Excl. Govt. Charges,32990.0,76587,OAG-AD-21428380,dealer,Subaru,Outback,   2.0D 5GEN   ,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"76,587 km"
14,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/SSE-AD-14108823/?Cr=14,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,33500.0,"$33,500*",Excl. Govt. Charges,33500.0,71000,SSE-AD-14108823,private,Subaru,Outback,   2.5i 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"71,000 km"
15,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21364612/?Cr=15,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33561.0,"$33,561*",Excl. Govt. Charges,33561.0,54047,OAG-AD-21364612,dealer,Subaru,Outback,   2.5i 5GEN   ,SA,SUV,Automatic,4cyl 2.5L Petrol,,"54,047 km"
16,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21101554/?Cr=16,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33700.0,"$33,700*",Excl. Govt. Charges,33700.0,65829,OAG-AD-21101554,dealer,Subaru,Outback,   2.5i 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"65,829 km"
17,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21311344/?Cr=17,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,34774.0,"$34,774 Drive Away","$33,730 Excl. Est. Govt. Charges",33730.0,60708,OAG-AD-21311344,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"60,708 km"
18,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21421557/?Cr=18,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,33888.0,"$33,888*",Excl. Govt. Charges,33888.0,87237,OAG-AD-21421557,dealer,Subaru,Outback,   2.5i 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"87,237 km"
19,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-x-5gen-auto-awd-my20/OAG-AD-21337801/?Cr=19,2020 Subaru Outback 2.5i-X 5GEN Auto AWD MY20,2020,MY20,33890.0,"$33,890*",Excl. Govt. Charges,33890.0,64162,OAG-AD-21337801,dealer,Subaru,Outback,   2.5i-X 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"64,162 km"
20,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21334524/?Cr=20,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,34950.0,"$34,950 Drive Away","$33,903 Excl. Est. Govt. Charges",33903.0,59022,OAG-AD-21334524,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"59,022 km"
21,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21306556/?Cr=21,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,34950.0,"$34,950 Drive Away","$33,903 Excl. Est. Govt. Charges",33903.0,66897,OAG-AD-21306556,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"66,897 km"
22,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21012290/?Cr=22,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,34990.0,"$34,990 Drive Away","$33,940 Excl. Est. Govt. Charges",33940.0,59494,OAG-AD-21012290,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"59,494 km"
23,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21211012/?Cr=23,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,35990.0,"$35,990 Drive Away","$34,495 Excl. Est. Govt. Charges",34495.0,85097,OAG-AD-21211012,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"85,097 km"
24,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21425970/?Cr=24,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,34567.0,"$34,567*",Excl. Govt. Charges,34567.0,125404,OAG-AD-21425970,dealer,Subaru,Outback,   2.5i 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"125,404 km"
25,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21414613/?Cr=25,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,34888.0,"$34,888*",Excl. Govt. Charges,34888.0,74231,OAG-AD-21414613,dealer,Subaru,Outback,   2.5i 5GEN   ,WA,SUV,Automatic,4cyl 2.5L Petrol,,"74,231 km"
26,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21380315/?Cr=26,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,34888.0,"$34,888*",Excl. Govt. Charges,34888.0,107865,OAG-AD-21380315,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"107,865 km"
27,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21258643/?Cr=27,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,36990.0,"$36,990 Drive Away","$35,453 Excl. Est. Govt. Charges",35453.0,72187,OAG-AD-21258643,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"72,187 km"
28,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-20989430/?Cr=28,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,37142.0,"$37,142 Drive Away","$35,605 Excl. Est. Govt. Charges",35605.0,79022,OAG-AD-20989430,dealer,Subaru,Outback,   2.0D 5GEN   ,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"79,022 km"
29,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21211857/?Cr=29,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,35870.0,"$35,870*",Excl. Govt. Charges,35870.0,61302,OAG-AD-21211857,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"61,302 km"
30,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21219774/?Cr=30,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,36995.0,"$36,995 Drive Away","$35,888 Excl. Est. Govt. Charges",35888.0,52145,OAG-AD-21219774,dealer,Subaru,Outback,   2.5i 5GEN   ,QLD,SUV,Automatic,4cyl 2.5L Petrol,,"52,145 km"
31,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21289162/?Cr=31,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,35975.0,"$35,975*",Excl. Govt. Charges,35975.0,52918,OAG-AD-21289162,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"52,918 km"
32,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20773243/?Cr=32,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37888.0,"$37,888 Drive Away","$36,317 Excl. Est. Govt. Charges",36317.0,105983,OAG-AD-20773243,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"105,983 km"
33,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-20770875/?Cr=33,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37888.0,"$37,888 Drive Away","$36,317 Excl. Est. Govt. Charges",36317.0,89413,OAG-AD-20770875,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"89,413 km"
34,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21221505/?Cr=34,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,36580.0,"$36,580*",Excl. Govt. Charges,36580.0,79880,OAG-AD-21221505,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"79,880 km"
35,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21303017/?Cr=35,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,36695.0,"$36,695*",Excl. Govt. Charges,36695.0,39550,OAG-AD-21303017,dealer,Subaru,Outback,   2.5i 5GEN   ,SA,SUV,Automatic,4cyl 2.5L Petrol,,"39,550 km"
36,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21101359/?Cr=36,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,36900.0,"$36,900*",Excl. Govt. Charges,36900.0,26276,OAG-AD-21101359,dealer,Subaru,Outback,   2.0D 5GEN   ,ACT,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"26,276 km"
37,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21446395/?Cr=37,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,36990.0,"$36,990*",Excl. Govt. Charges,36990.0,43127,OAG-AD-21446395,dealer,Subaru,Outback,   2.5i 5GEN   ,TAS,SUV,Automatic,4cyl 2.5L Petrol,,"43,127 km"
38,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21428435/?Cr=38,2019 Subaru Outback 2.5i 5GEN Auto AWD MY20,2019,MY20,36990.0,"$36,990*",Excl. Govt. Charges,36990.0,58098,OAG-AD-21428435,dealer,Subaru,Outback,   2.5i 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"58,098 km"
39,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21294646/?Cr=39,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,38880.0,"$38,880 Drive Away","$37,267 Excl. Est. Govt. Charges",37267.0,73239,OAG-AD-21294646,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"73,239 km"
40,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21231009/?Cr=40,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,38990.0,"$38,990 Drive Away","$37,377 Excl. Est. Govt. Charges",37377.0,65101,OAG-AD-21231009,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"65,101 km"
41,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21131402/?Cr=41,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37700.0,"$37,700*",Excl. Govt. Charges,37700.0,69622,OAG-AD-21131402,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"69,622 km"
42,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-0d-5gen-auto-awd-my20/OAG-AD-20980098/?Cr=42,2020 Subaru Outback 2.0D 5GEN Auto AWD MY20,2020,MY20,37888.0,"$37,888*",Excl. Govt. Charges,37888.0,54277,OAG-AD-20980098,dealer,Subaru,Outback,   2.0D 5GEN   ,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"54,277 km"
43,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21441506/?Cr=43,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37930.0,"$37,930*",Excl. Govt. Charges,37930.0,75038,OAG-AD-21441506,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"75,038 km"
44,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21398904/?Cr=44,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37950.0,"$37,950*",Excl. Govt. Charges,37950.0,75065,OAG-AD-21398904,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"75,065 km"
45,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-0d-5gen-auto-awd-my20/OAG-AD-21078737/?Cr=45,2020 Subaru Outback 2.0D 5GEN Auto AWD MY20,2020,MY20,37990.0,"$37,990*",Excl. Govt. Charges,37990.0,57255,OAG-AD-21078737,dealer,Subaru,Outback,   2.0D 5GEN   ,SA,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"57,255 km"
46,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21272896/?Cr=46,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,37990.0,"$37,990*",Excl. Govt. Charges,37990.0,91919,OAG-AD-21272896,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"91,919 km"
47,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21330206/?Cr=47,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,37990.0,"$37,990*",Excl. Govt. Charges,37990.0,46916,OAG-AD-21330206,dealer,Subaru,Outback,   2.0D 5GEN   ,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"46,916 km"
48,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-5gen-auto-awd-my19/OAG-AD-21039148/?Cr=48,2019 Subaru Outback 2.0D 5GEN Auto AWD MY19,2019,MY19,37999.0,"$37,999*",Excl. Govt. Charges,37999.0,27740,OAG-AD-21039148,dealer,Subaru,Outback,   2.0D 5GEN   ,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"27,740 km"
49,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/SSE-AD-14098864/?Cr=49,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,38000.0,"$38,000*",Excl. Govt. Charges,38000.0,73000,SSE-AD-14098864,private,Subaru,Outback,   2.5i Premium 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"73,000 km"
50,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-premium-5gen-auto-awd-my19/SSE-AD-13598720/?Cr=50,2019 Subaru Outback 2.0D Premium 5GEN Auto AWD MY19,2019,MY19,38000.0,"$38,000*",Excl. Govt. Charges,38000.0,70300,SSE-AD-13598720,private,Subaru,Outback,   2.0D Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"70,300 km"
51,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21400353/?Cr=51,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2019,MY20,38100.0,"$38,100*",Excl. Govt. Charges,38100.0,34993,OAG-AD-21400353,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"34,993 km"
52,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-0d-premium-5gen-auto-awd-my20/OAG-AD-21438934/?Cr=52,2019 Subaru Outback 2.0D Premium 5GEN Auto AWD MY20,2019,MY20,39990.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",38335.0,103086,OAG-AD-21438934,dealer,Subaru,Outback,   2.0D Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,,"103,086 km"
53,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21371664/?Cr=53,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,39990.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",38335.0,17227,OAG-AD-21371664,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"17,227 km"
54,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21354534/?Cr=54,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,39990.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",38335.0,18878,OAG-AD-21354534,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"18,878 km"
55,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21346466/?Cr=55,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,39990.0,"$39,990 Drive Away","$38,335 Excl. Est. Govt. Charges",38335.0,23763,OAG-AD-21346466,dealer,Subaru,Outback,   2.5i 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"23,763 km"
56,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21454419/?Cr=56,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,38650.0,"$38,650*",Excl. Govt. Charges,38650.0,88346,OAG-AD-21454419,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"88,346 km"
57,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-5gen-auto-awd-my19/OAG-AD-21426775/?Cr=57,2019 Subaru Outback 2.5i 5GEN Auto AWD MY19,2019,MY19,38990.0,"$38,990*",Excl. Govt. Charges,38990.0,13023,OAG-AD-21426775,dealer,Subaru,Outback,   2.5i 5GEN   ,SA,SUV,Automatic,4cyl 2.5L Petrol,,"13,023 km"
58,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21427238/?Cr=58,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,38990.0,"$38,990*",Excl. Govt. Charges,38990.0,56738,OAG-AD-21427238,dealer,Subaru,Outback,   2.5i 5GEN   ,TAS,SUV,Automatic,4cyl 2.5L Petrol,,"56,738 km"
59,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21248652/?Cr=59,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,39555.0,"$39,555*",Excl. Govt. Charges,39555.0,55056,OAG-AD-21248652,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"55,056 km"
60,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-premium-5gen-auto-awd-my20/OAG-AD-21150755/?Cr=60,2020 Subaru Outback 2.5i Premium 5GEN Auto AWD MY20,2020,MY20,39670.0,"$39,670*",Excl. Govt. Charges,39670.0,55685,OAG-AD-21150755,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,ACT,SUV,Automatic,4cyl 2.5L Petrol,,"55,685 km"
61,https://www.carsales.com.au/cars/details/2020-subaru-outback-2-5i-5gen-auto-awd-my20/OAG-AD-21327685/?Cr=61,2020 Subaru Outback 2.5i 5GEN Auto AWD MY20,2020,MY20,39888.0,"$39,888*",Excl. Govt. Charges,39888.0,41000,OAG-AD-21327685,dealer,Subaru,Outback,   2.5i 5GEN   ,WA,SUV,Automatic,4cyl 2.5L Petrol,,"41,000 km"
62,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/SSE-AD-13537284/?Cr=62,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,39900.0,"$39,900*",Excl. Govt. Charges,39900.0,24000,SSE-AD-13537284,private,Subaru,Outback,   2.5i Premium 5GEN   ,VIC,SUV,Automatic,4cyl 2.5L Petrol,,"24,000 km"
63,https://www.carsales.com.au/cars/details/2019-subaru-outback-2-5i-premium-5gen-auto-awd-my19/OAG-AD-21352666/?Cr=63,2019 Subaru Outback 2.5i Premium 5GEN Auto AWD MY19,2019,MY19,39950.0,"$39,950*",Excl. Govt. Charges,39950.0,41092,OAG-AD-21352666,dealer,Subaru,Outback,   2.5i Premium 5GEN   ,NSW,SUV,Automatic,4cyl 2.5L Petrol,,"41,092 km"
