,link,title,year,marketing_year,price,price_text,price_info,id,category,make,model,badge,state,body_style,transmission,engine,build_date,odometer
149,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290032/?Cr=149,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53990.0,"$53,990",Indicative Drive Away*,SHRM-AD-6290032,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
150,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290031/?Cr=150,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53990.0,"$53,990",Indicative Drive Away*,SHRM-AD-6290031,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
151,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290030/?Cr=151,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53990.0,"$53,990",Indicative Drive Away*,SHRM-AD-6290030,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
152,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290029/?Cr=152,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53990.0,"$53,990",Indicative Drive Away*,SHRM-AD-6290029,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
153,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290037/?Cr=153,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,53990.0,"$53,990",Indicative Drive Away*,SHRM-AD-6290037,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
154,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290028/?Cr=154,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,54760.0,"$54,760",Indicative Drive Away*,SHRM-AD-6290028,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
155,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290027/?Cr=155,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,54760.0,"$54,760",Indicative Drive Away*,SHRM-AD-6290027,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
156,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290036/?Cr=156,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,54760.0,"$54,760",Indicative Drive Away*,SHRM-AD-6290036,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
157,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290033/?Cr=157,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,54760.0,"$54,760",Indicative Drive Away*,SHRM-AD-6290033,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
158,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290038/?Cr=158,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,54760.0,"$54,760",Indicative Drive Away*,SHRM-AD-6290038,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
159,https://www.carsales.com.au/cars/details/2022-skoda-octavia-140tsi-limited-edition-auto-my23/SHRM-AD-6290035/?Cr=159,2022 SKODA Octavia 140TSI Limited Edition Auto MY23,2022,MY23,54760.0,"$54,760",Indicative Drive Away*,SHRM-AD-6290035,dealer,SKODA,Octavia,   140TSI Limited Edition  ,,Wagon,Automatic,4cyl 2.0L Turbo Petrol,,
