,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
233,https://www.carsales.com.au/cars/details/2014-subaru-outback-2-0d-premium-4gen-auto-awd-my14/OAG-AD-21442672/?Cr=233,2014 Subaru Outback 2.0D Premium 4GEN Auto AWD MY14,2014,MY14,,26999.0,"$26,999*",Excl. Govt. Charges,108500,OAG-AD-21442672,dealer,Subaru,Outback,2.0D Premium 4GEN  AWD,WA,SUV,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"108,500 km"
234,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-0d-premium-5gen-manual-awd-my16/SSE-AD-12869232/?Cr=234,2016 Subaru Outback 2.0D Premium 5GEN Manual AWD MY16,2016,MY16,,26999.0,"$26,999*",Excl. Govt. Charges,115000,SSE-AD-12869232,private,Subaru,Outback,2.0D Premium 5GEN Manual AWD,NT,SUV,Manual,4cyl 2.0L Turbo Diesel,Private Seller Car,,"115,000 km"
235,https://www.carsales.com.au/cars/details/2015-subaru-outback-2-5i-premium-5gen-auto-awd-my16/SSE-AD-13954789/?Cr=235,2015 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2015,MY16,,27000.0,"$27,000*",Excl. Govt. Charges,51567,SSE-AD-13954789,private,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"51,567 km"
236,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-0d-premium-5gen-auto-awd-my17/SSE-AD-12643918/?Cr=236,2017 Subaru Outback 2.0D Premium 5GEN Auto AWD MY17,2017,MY17,,27000.0,"$27,000*",Excl. Govt. Charges,135000,SSE-AD-12643918,private,Subaru,Outback,2.0D Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"135,000 km"
237,https://www.carsales.com.au/cars/details/2015-subaru-outback-2-5i-premium-5gen-auto-awd-my15/SSE-AD-14187596/?Cr=237,2015 Subaru Outback 2.5i Premium 5GEN Auto AWD MY15,2015,MY15,,27000.0,"$27,000*",Excl. Govt. Charges,87600,SSE-AD-14187596,private,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"87,600 km"
238,https://www.carsales.com.au/cars/details/2015-subaru-outback-2-5i-premium-5gen-auto-awd-my15/SSE-AD-13989544/?Cr=238,2015 Subaru Outback 2.5i Premium 5GEN Auto AWD MY15,2015,MY15,,27000.0,"$27,000*",Excl. Govt. Charges,97000,SSE-AD-13989544,private,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"97,000 km"
239,https://www.carsales.com.au/cars/details/2015-subaru-outback-2-5i-premium-5gen-auto-awd-my16/OAG-AD-21303454/?Cr=239,2015 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2015,MY16,27986.0,27140.0,"$27,986 Drive Away","$27,140 Excl. Est. Govt. Charges",57838,OAG-AD-21303454,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"57,838 km"
240,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my17/OAG-AD-21364589/?Cr=240,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY17,2016,MY17,27990.0,27144.0,"$27,990 Drive Away","$27,144 Excl. Est. Govt. Charges",115908,OAG-AD-21364589,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"115,908 km"
241,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-fleet-edition-5gen-auto-awd-my17/OAG-AD-21390598/?Cr=241,2017 Subaru Outback 2.5i Fleet Edition 5GEN Auto AWD MY17,2017,MY17,27990.0,27144.0,"$27,990 Drive Away","$27,144 Excl. Est. Govt. Charges",109857,OAG-AD-21390598,dealer,Subaru,Outback,2.5i Fleet Edition 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"109,857 km"
242,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my16/OAG-AD-20652649/?Cr=242,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2016,MY16,27997.0,27151.0,"$27,997 Drive Away","$27,151 Excl. Est. Govt. Charges",144796,OAG-AD-20652649,dealer,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Dealer Used Car,,"144,796 km"
243,https://www.carsales.com.au/cars/details/2015-subaru-outback-3-6r-5gen-auto-awd-my15/OAG-AD-20683650/?Cr=243,2015 Subaru Outback 3.6R 5GEN Auto AWD MY15,2015,MY15,28490.0,27297.0,"$28,490 Drive Away","$27,297 Excl. Est. Govt. Charges",137641,OAG-AD-20683650,dealer,Subaru,Outback,3.6R 5GEN  AWD,VIC,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"137,641 km"
244,https://www.carsales.com.au/cars/details/2016-subaru-outback-3-6r-5gen-auto-awd-my16/OAG-AD-20354864/?Cr=244,2016 Subaru Outback 3.6R 5GEN Auto AWD MY16,2016,MY16,,27490.0,"$27,490*",Excl. Govt. Charges,122601,OAG-AD-20354864,dealer,Subaru,Outback,3.6R 5GEN  AWD,NSW,SUV,Automatic,6cyl 3.6L Petrol,Dealer Used Car,,"122,601 km"
245,https://www.carsales.com.au/cars/details/2015-subaru-outback-3-6r-5gen-auto-awd-my15/SSE-AD-13250182/?Cr=245,2015 Subaru Outback 3.6R 5GEN Auto AWD MY15,2015,MY15,,27499.0,"$27,499*",Excl. Govt. Charges,98000,SSE-AD-13250182,private,Subaru,Outback,3.6R 5GEN  AWD,SA,SUV,Automatic,6cyl 3.6L Petrol,Private Seller Car,,"98,000 km"
246,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-premium-5gen-auto-awd-my17/SSE-AD-14121336/?Cr=246,2017 Subaru Outback 2.5i Premium 5GEN Auto AWD MY17,2017,MY17,,27500.0,"$27,500*",Excl. Govt. Charges,116700,SSE-AD-14121336,private,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"116,700 km"
247,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my16/SSE-AD-13934683/?Cr=247,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2016,MY16,,27500.0,"$27,500*",Excl. Govt. Charges,80030,SSE-AD-13934683,private,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"80,030 km"
248,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my16/SSE-AD-13708481/?Cr=248,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2016,MY16,,27500.0,"$27,500*",Excl. Govt. Charges,106500,SSE-AD-13708481,private,Subaru,Outback,2.5i Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"106,500 km"
249,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my16/SSE-AD-13948522/?Cr=249,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2016,MY16,,27500.0,"$27,500*",Excl. Govt. Charges,128500,SSE-AD-13948522,private,Subaru,Outback,2.5i Premium 5GEN  AWD,VIC,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"128,500 km"
250,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-0d-premium-5gen-auto-awd-my17/SSE-AD-14015097/?Cr=250,2017 Subaru Outback 2.0D Premium 5GEN Auto AWD MY17,2017,MY17,,27500.0,"$27,500*",Excl. Govt. Charges,159315,SSE-AD-14015097,private,Subaru,Outback,2.0D Premium 5GEN  AWD,NSW,SUV,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"159,315 km"
251,https://www.carsales.com.au/cars/details/2016-subaru-outback-2-5i-premium-5gen-auto-awd-my16/SSE-AD-13942534/?Cr=251,2016 Subaru Outback 2.5i Premium 5GEN Auto AWD MY16,2016,MY16,,27500.0,"$27,500*",Excl. Govt. Charges,113542,SSE-AD-13942534,private,Subaru,Outback,2.5i Premium 5GEN  AWD,ACT,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"113,542 km"
252,https://www.carsales.com.au/cars/details/2017-subaru-outback-2-5i-premium-5gen-auto-awd-my18/SSE-AD-13279929/?Cr=252,2017 Subaru Outback 2.5i Premium 5GEN Auto AWD MY18,2017,MY18,,27500.0,"$27,500*",Excl. Govt. Charges,160700,SSE-AD-13279929,private,Subaru,Outback,2.5i Premium 5GEN  AWD,QLD,SUV,Automatic,4cyl 2.5L Petrol,Private Seller Car,,"160,700 km"
