,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
30,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-77tsi-vi-manual-my12-5/OAG-AD-22562062/?Cr=30,2012 Volkswagen Golf 77TSI VI Manual MY12.5,2012,MY12.5,,10990,"$10,990*",Excl. Govt. Charges,94529,OAG-AD-22562062,dealer,Volkswagen,Golf,77TSI VI Manual,VIC,Hatch,Manual,4cyl 1.2L Turbo Petrol,Dealer Used Car,,"94,529 km"
31,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-118tsi-vi-auto-my12/SSE-AD-16085582/?Cr=31,2012 Volkswagen Golf 118TSI VI Auto MY12,2012,MY12,,10999,"$10,999*",Excl. Govt. Charges,126100,SSE-AD-16085582,private,Volkswagen,Golf,118TSI VI,VIC,Convertible,Automatic,4cyl 1.4L TSPetrol,Private Seller Car,,"126,100 km"
32,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-gti-vi-auto-my12-5/SSE-AD-16133024/?Cr=32,2012 Volkswagen Golf GTI VI Auto MY12.5,2012,MY12.5,,11000,"$11,000*",Excl. Govt. Charges,282000,SSE-AD-16133024,private,Volkswagen,Golf,GTI VI,NSW,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Private Seller Car,,"282,000 km"
33,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-90tsi-7-auto/SSE-AD-16115521/?Cr=33,2012 Volkswagen Golf 90TSI 7 Auto,2012,,,11000,"$11,000*",Excl. Govt. Charges,119000,SSE-AD-16115521,private,Volkswagen,Golf,90TSI 7,VIC,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"119,000 km"
34,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-103tdi-comfortline-vi-auto-my12-5/SSE-AD-16119460/?Cr=34,2012 Volkswagen Golf 103TDI Comfortline VI Auto MY12.5,2012,MY12.5,,11000,"$11,000*",Excl. Govt. Charges,128000,SSE-AD-16119460,private,Volkswagen,Golf,103TDI Comfortline VI,QLD,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"128,000 km"
35,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-103tdi-comfortline-vi-auto-my12-5/SSE-AD-13052139/?Cr=35,2012 Volkswagen Golf 103TDI Comfortline VI Auto MY12.5,2012,MY12.5,,11000,"$11,000*",Excl. Govt. Charges,200025,SSE-AD-13052139,private,Volkswagen,Golf,103TDI Comfortline VI,SA,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"200,025 km"
36,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-gtd-vi-auto-my13/SSE-AD-15439820/?Cr=36,2012 Volkswagen Golf GTD VI Auto MY13,2012,MY13,,11000,"$11,000*",Excl. Govt. Charges,173000,SSE-AD-15439820,private,Volkswagen,Golf,GTD VI,NSW,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"173,000 km"
37,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-118tsi-vi-auto-my12/SSE-AD-15998521/?Cr=37,2012 Volkswagen Golf 118TSI VI Auto MY12,2012,MY12,,11000,"$11,000*",Excl. Govt. Charges,155506,SSE-AD-15998521,private,Volkswagen,Golf,118TSI VI,NSW,Convertible,Automatic,4cyl 1.4L TSPetrol,Private Seller Car,,"155,506 km"
38,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-118tsi-vi-auto-my12/SSE-AD-15852455/?Cr=38,2012 Volkswagen Golf 118TSI VI Auto MY12,2012,MY12,,11000,"$11,000*",Excl. Govt. Charges,105600,SSE-AD-15852455,private,Volkswagen,Golf,118TSI VI,NSW,Convertible,Automatic,4cyl 1.4L TSPetrol,Private Seller Car,,"105,600 km"
39,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-103tdi-comfortline-vi-auto-my12-5/OAG-AD-22125064/?Cr=39,2012 Volkswagen Golf 103TDI Comfortline VI Auto MY12.5,2012,MY12.5,11999.0,11468,"$11,999 Drive Away","$11,468 Excl. Est. Govt. Charges",139537,OAG-AD-22125064,dealer,Volkswagen,Golf,103TDI Comfortline VI,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"139,537 km"
40,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-90tsi-trendline-vi-auto-my13/SSE-AD-16131778/?Cr=40,2012 Volkswagen Golf 90TSI Trendline VI Auto MY13,2012,MY13,,11500,"$11,500*",Excl. Govt. Charges,145541,SSE-AD-16131778,private,Volkswagen,Golf,90TSI Trendline VI,VIC,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"145,541 km"
41,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-90tsi-comfortline-7-auto/SSE-AD-16085098/?Cr=41,2012 Volkswagen Golf 90TSI Comfortline 7 Auto,2012,,,11500,"$11,500*",Excl. Govt. Charges,118852,SSE-AD-16085098,private,Volkswagen,Golf,90TSI Comfortline 7,VIC,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"118,852 km"
42,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-90tsi-trendline-vi-manual-my12-5/SSE-AD-15175512/?Cr=42,2012 Volkswagen Golf 90TSI Trendline VI Manual MY12.5,2012,MY12.5,,11500,"$11,500*",Excl. Govt. Charges,118000,SSE-AD-15175512,private,Volkswagen,Golf,90TSI Trendline VI Manual,VIC,Wagon,Manual,4cyl 1.4L Turbo Petrol,Private Seller Car,,"118,000 km"
43,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-90tsi-trendline-vi-auto-my12-5/SSE-AD-16129541/?Cr=43,2012 Volkswagen Golf 90TSI Trendline VI Auto MY12.5,2012,MY12.5,,11600,"$11,600*",Excl. Govt. Charges,150000,SSE-AD-16129541,private,Volkswagen,Golf,90TSI Trendline VI,QLD,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"150,000 km"
44,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-bluemotion-vi-manual-my13/SSE-AD-13624388/?Cr=44,2012 Volkswagen Golf BlueMOTION VI Manual MY13,2012,MY13,,11750,"$11,750*",Excl. Govt. Charges,118779,SSE-AD-13624388,private,Volkswagen,Golf,BlueMOTION VI Manual,VIC,Hatch,Manual,4cyl 1.6L Turbo Diesel,Private Seller Car,,"118,779 km"
45,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-103tdi-comfortline-vi-auto-my13/SSE-AD-13085251/?Cr=45,2012 Volkswagen Golf 103TDI Comfortline VI Auto MY13,2012,MY13,,11900,"$11,900*",Excl. Govt. Charges,171000,SSE-AD-13085251,private,Volkswagen,Golf,103TDI Comfortline VI,NSW,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"171,000 km"
46,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-90tsi-trendline-vi-auto-my13/SSE-AD-15469775/?Cr=46,2012 Volkswagen Golf 90TSI Trendline VI Auto MY13,2012,MY13,,12000,"$12,000*",Excl. Govt. Charges,153098,SSE-AD-15469775,private,Volkswagen,Golf,90TSI Trendline VI,NSW,Hatch,Automatic,4cyl 1.4L Turbo Petrol,Private Seller Car,,"153,098 km"
47,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-118tsi-comfortline-vi-manual-my13/SSE-AD-15666311/?Cr=47,2012 Volkswagen Golf 118TSI Comfortline VI Manual MY13,2012,MY13,,12000,"$12,000*",Excl. Govt. Charges,90000,SSE-AD-15666311,private,Volkswagen,Golf,118TSI Comfortline VI Manual,SA,Hatch,Manual,4cyl 1.4L TSPetrol,Private Seller Car,,"90,000 km"
48,https://www.carsales.com.au/cars/details/2012-volkswagen-golf-gti-vi-manual-my12-5/SSE-AD-15719931/?Cr=48,2012 Volkswagen Golf GTI VI Manual MY12.5,2012,MY12.5,,12000,"$12,000*",Excl. Govt. Charges,215000,SSE-AD-15719931,private,Volkswagen,Golf,GTI VI Manual,VIC,Hatch,Manual,4cyl 2.0L Turbo Petrol,Private Seller Car,,"215,000 km"
